Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-lh65,branch-z4p6,Randomise questionnaire elements?,Question Key,Response
3,1664272088040,27/09/2022 09:48:08,1664272087978,1,27/09/2022 10:48:07,95307,26,questionnaire-44j4,,24265916,5cbb3393114fa50001ac523f,7157980,,complete,,6332c456359fd9e8c1c59394,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x657,,final questionnaire,1,continue,continue,No,response-1-quantised,2
4,1664272088040,27/09/2022 09:48:08,1664272087979,1,27/09/2022 10:48:07,95307,26,questionnaire-44j4,,24265916,5cbb3393114fa50001ac523f,7157980,,complete,,6332c456359fd9e8c1c59394,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x657,,final questionnaire,1,continue,continue,No,response-2,Watch
5,1664272088040,27/09/2022 09:48:08,1664272087979,1,27/09/2022 10:48:07,95307,26,questionnaire-44j4,,24265916,5cbb3393114fa50001ac523f,7157980,,complete,,6332c456359fd9e8c1c59394,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x657,,final questionnaire,1,continue,continue,No,response-2-quantised,1
6,1664272088040,27/09/2022 09:48:08,1664272087979,1,27/09/2022 10:48:07,95307,26,questionnaire-44j4,,24265916,5cbb3393114fa50001ac523f,7157980,,complete,,6332c456359fd9e8c1c59394,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x657,,final questionnaire,1,continue,continue,No,response-3,no
7,1664272088040,27/09/2022 09:48:08,1664272087979,1,27/09/2022 10:48:07,95307,26,questionnaire-44j4,,24265916,5cbb3393114fa50001ac523f,7157980,,complete,,6332c456359fd9e8c1c59394,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x657,,final questionnaire,1,continue,continue,No,response-3-quantised,2
8,1664272088040,27/09/2022 09:48:08,1664272087980,1,27/09/2022 10:48:07,95307,26,questionnaire-44j4,,24265916,5cbb3393114fa50001ac523f,7157980,,complete,,6332c456359fd9e8c1c59394,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x657,,final questionnaire,1,continue,continue,No,END QUESTIONNAIRE,11373
1,1664272075251,27/09/2022 09:47:55,1664272075338,1,27/09/2022 10:47:55,95307,26,questionnaire-44j4,,24265914,5aeb17edf7091c0001fa09a8,7157950,,complete,,6332c40443335c22398cc1f9,computer,Desktop or Laptop,Windows 10,Firefox 105.0,1920x1080,1920x927,,final questionnaire,1,continue,continue,No,BEGIN QUESTIONNAIRE,
2,1664272094815,27/09/2022 09:48:14,1664272094940,1,27/09/2022 10:48:14,95307,26,questionnaire-44j4,,24265914,5aeb17edf7091c0001fa09a8,7157950,,complete,,6332c40443335c22398cc1f9,computer,Desktop or Laptop,Windows 10,Firefox 105.0,1920x1080,1920x927,,final questionnaire,1,continue,continue,No,response-1,shoe
3,1664272094929,27/09/2022 09:48:14,1664272094940,1,27/09/2022 10:48:14,95307,26,questionnaire-44j4,,24265914,5aeb17edf7091c0001fa09a8,7157950,,complete,,6332c40443335c22398cc1f9,computer,Desktop or Laptop,Windows 10,Firefox 105.0,1920x1080,1920x927,,final questionnaire,1,continue,continue,No,response-1-quantised,2
4,1664272094929,27/09/2022 09:48:14,1664272094941,1,27/09/2022 10:48:14,95307,26,questionnaire-44j4,,24265914,5aeb17edf7091c0001fa09a8,7157950,,complete,,6332c40443335c22398cc1f9,computer,Desktop or Laptop,Windows 10,Firefox 105.0,1920x1080,1920x927,,final questionnaire,1,continue,continue,No,response-2,Watch
5,1664272094929,27/09/2022 09:48:14,1664272094941,1,27/09/2022 10:48:14,95307,26,questionnaire-44j4,,24265914,5aeb17edf7091c0001fa09a8,7157950,,complete,,6332c40443335c22398cc1f9,computer,Desktop or Laptop,Windows 10,Firefox 105.0,1920x1080,1920x927,,final questionnaire,1,continue,continue,No,response-2-quantised,1
6,1664272094929,27/09/2022 09:48:14,1664272094941,1,27/09/2022 10:48:14,95307,26,questionnaire-44j4,,24265914,5aeb17edf7091c0001fa09a8,7157950,,complete,,6332c40443335c22398cc1f9,computer,Desktop or Laptop,Windows 10,Firefox 105.0,1920x1080,1920x927,,final questionnaire,1,continue,continue,No,response-3,yes
7,1664272094929,27/09/2022 09:48:14,1664272094941,1,27/09/2022 10:48:14,95307,26,questionnaire-44j4,,24265914,5aeb17edf7091c0001fa09a8,7157950,,complete,,6332c40443335c22398cc1f9,computer,Desktop or Laptop,Windows 10,Firefox 105.0,1920x1080,1920x927,,final questionnaire,1,continue,continue,No,response-3-quantised,1
8,1664272094929,27/09/2022 09:48:14,1664272094941,1,27/09/2022 10:48:14,95307,26,questionnaire-44j4,,24265914,5aeb17edf7091c0001fa09a8,7157950,,complete,,6332c40443335c22398cc1f9,computer,Desktop or Laptop,Windows 10,Firefox 105.0,1920x1080,1920x927,,final questionnaire,1,continue,continue,No,END QUESTIONNAIRE,19603
1,1664272066709,27/09/2022 09:47:46,1664272066518,2,27/09/2022 11:47:46,95307,26,questionnaire-44j4,,24265907,5ea75e1b76be5a12b5b86e50,7157910,,complete,,6332c3e7a1e518ecea171a8f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 105.0.0.0,1440x900,1440x788,,final questionnaire,1,continue,continue,No,BEGIN QUESTIONNAIRE,
2,1664272102916,27/09/2022 09:48:22,1664272102739,2,27/09/2022 11:48:22,95307,26,questionnaire-44j4,,24265907,5ea75e1b76be5a12b5b86e50,7157910,,complete,,6332c3e7a1e518ecea171a8f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 105.0.0.0,1440x900,1440x788,,final questionnaire,1,continue,continue,No,BEGIN QUESTIONNAIRE,
3,1664272140084,27/09/2022 09:49:00,1664272139963,2,27/09/2022 11:48:59,95307,26,questionnaire-44j4,,24265907,5ea75e1b76be5a12b5b86e50,7157910,,complete,,6332c3e7a1e518ecea171a8f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 105.0.0.0,1440x900,1440x788,,final questionnaire,1,continue,continue,No,response-1,pen
4,1664272140193,27/09/2022 09:49:00,1664272139965,2,27/09/2022 11:48:59,95307,26,questionnaire-44j4,,24265907,5ea75e1b76be5a12b5b86e50,7157910,,complete,,6332c3e7a1e518ecea171a8f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 105.0.0.0,1440x900,1440x788,,final questionnaire,1,continue,continue,No,response-1-quantised,3
5,1664272140193,27/09/2022 09:49:00,1664272139965,2,27/09/2022 11:48:59,95307,26,questionnaire-44j4,,24265907,5ea75e1b76be5a12b5b86e50,7157910,,complete,,6332c3e7a1e518ecea171a8f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 105.0.0.0,1440x900,1440x788,,final questionnaire,1,continue,continue,No,response-2,Watch
6,1664272140193,27/09/2022 09:49:00,1664272139965,2,27/09/2022 11:48:59,95307,26,questionnaire-44j4,,24265907,5ea75e1b76be5a12b5b86e50,7157910,,complete,,6332c3e7a1e518ecea171a8f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 105.0.0.0,1440x900,1440x788,,final questionnaire,1,continue,continue,No,response-2-quantised,1
7,1664272140193,27/09/2022 09:49:00,1664272139965,2,27/09/2022 11:48:59,95307,26,questionnaire-44j4,,24265907,5ea75e1b76be5a12b5b86e50,7157910,,complete,,6332c3e7a1e518ecea171a8f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 105.0.0.0,1440x900,1440x788,,final questionnaire,1,continue,continue,No,response-3,yes
8,1664272140193,27/09/2022 09:49:00,1664272139965,2,27/09/2022 11:48:59,95307,26,questionnaire-44j4,,24265907,5ea75e1b76be5a12b5b86e50,7157910,,complete,,6332c3e7a1e518ecea171a8f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 105.0.0.0,1440x900,1440x788,,final questionnaire,1,continue,continue,No,response-3-quantised,1
9,1664272140193,27/09/2022 09:49:00,1664272139965,2,27/09/2022 11:48:59,95307,26,questionnaire-44j4,,24265907,5ea75e1b76be5a12b5b86e50,7157910,,complete,,6332c3e7a1e518ecea171a8f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 105.0.0.0,1440x900,1440x788,,final questionnaire,1,continue,continue,No,END QUESTIONNAIRE,73447
1,1664272067283,27/09/2022 09:47:47,1664272065691,2,27/09/2022 11:47:45,95307,26,questionnaire-44j4,,24265906,60e5a885f47ad1f88f15bdb1,7157933,,complete,,6332c3edf77c9a1995fead3c,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,506x542,,final questionnaire,1,continue,continue,No,BEGIN QUESTIONNAIRE,
2,1664272097963,27/09/2022 09:48:17,1664272096382,2,27/09/2022 11:48:16,95307,26,questionnaire-44j4,,24265906,60e5a885f47ad1f88f15bdb1,7157933,,complete,,6332c3edf77c9a1995fead3c,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,506x542,,final questionnaire,1,continue,continue,No,response-1,shoe
3,1664272098227,27/09/2022 09:48:18,1664272096382,2,27/09/2022 11:48:16,95307,26,questionnaire-44j4,,24265906,60e5a885f47ad1f88f15bdb1,7157933,,complete,,6332c3edf77c9a1995fead3c,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,506x542,,final questionnaire,1,continue,continue,No,response-1-quantised,2
4,1664272098227,27/09/2022 09:48:18,1664272096382,2,27/09/2022 11:48:16,95307,26,questionnaire-44j4,,24265906,60e5a885f47ad1f88f15bdb1,7157933,,complete,,6332c3edf77c9a1995fead3c,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,506x542,,final questionnaire,1,continue,continue,No,response-2,Watch
5,1664272098227,27/09/2022 09:48:18,1664272096382,2,27/09/2022 11:48:16,95307,26,questionnaire-44j4,,24265906,60e5a885f47ad1f88f15bdb1,7157933,,complete,,6332c3edf77c9a1995fead3c,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,506x542,,final questionnaire,1,continue,continue,No,response-2-quantised,1
6,1664272098227,27/09/2022 09:48:18,1664272096382,2,27/09/2022 11:48:16,95307,26,questionnaire-44j4,,24265906,60e5a885f47ad1f88f15bdb1,7157933,,complete,,6332c3edf77c9a1995fead3c,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,506x542,,final questionnaire,1,continue,continue,No,response-3,yes
7,1664272098227,27/09/2022 09:48:18,1664272096383,2,27/09/2022 11:48:16,95307,26,questionnaire-44j4,,24265906,60e5a885f47ad1f88f15bdb1,7157933,,complete,,6332c3edf77c9a1995fead3c,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,506x542,,final questionnaire,1,continue,continue,No,response-3-quantised,1
8,1664272098227,27/09/2022 09:48:18,1664272096383,2,27/09/2022 11:48:16,95307,26,questionnaire-44j4,,24265906,60e5a885f47ad1f88f15bdb1,7157933,,complete,,6332c3edf77c9a1995fead3c,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,506x542,,final questionnaire,1,continue,continue,No,END QUESTIONNAIRE,30692
1,1664272061010,27/09/2022 09:47:41,1664272060869,3,27/09/2022 12:47:40,95307,26,questionnaire-44j4,,24265900,5fc3f435ef90dd45950cde15,7157952,,complete,,6332c3e6c6059abc9add367c,computer,Desktop or Laptop,Windows 10,Firefox 102.0,1920x1080,1920x927,,final questionnaire,1,continue,continue,No,BEGIN QUESTIONNAIRE,
2,1664272080097,27/09/2022 09:48:00,1664272080013,3,27/09/2022 12:48:00,95307,26,questionnaire-44j4,,24265900,5fc3f435ef90dd45950cde15,7157952,,complete,,6332c3e6c6059abc9add367c,computer,Desktop or Laptop,Windows 10,Firefox 102.0,1920x1080,1920x927,,final questionnaire,1,continue,continue,No,response-1,shoe
3,1664272080254,27/09/2022 09:48:00,1664272080015,3,27/09/2022 12:48:00,95307,26,questionnaire-44j4,,24265900,5fc3f435ef90dd45950cde15,7157952,,complete,,6332c3e6c6059abc9add367c,computer,Desktop or Laptop,Windows 10,Firefox 102.0,1920x1080,1920x927,,final questionnaire,1,continue,continue,No,response-1-quantised,2
4,1664272080254,27/09/2022 09:48:00,1664272080015,3,27/09/2022 12:48:00,95307,26,questionnaire-44j4,,24265900,5fc3f435ef90dd45950cde15,7157952,,complete,,6332c3e6c6059abc9add367c,computer,Desktop or Laptop,Windows 10,Firefox 102.0,1920x1080,1920x927,,final questionnaire,1,continue,continue,No,response-2,Watch
5,1664272080254,27/09/2022 09:48:00,1664272080015,3,27/09/2022 12:48:00,95307,26,questionnaire-44j4,,24265900,5fc3f435ef90dd45950cde15,7157952,,complete,,6332c3e6c6059abc9add367c,computer,Desktop or Laptop,Windows 10,Firefox 102.0,1920x1080,1920x927,,final questionnaire,1,continue,continue,No,response-2-quantised,1
6,1664272080254,27/09/2022 09:48:00,1664272080015,3,27/09/2022 12:48:00,95307,26,questionnaire-44j4,,24265900,5fc3f435ef90dd45950cde15,7157952,,complete,,6332c3e6c6059abc9add367c,computer,Desktop or Laptop,Windows 10,Firefox 102.0,1920x1080,1920x927,,final questionnaire,1,continue,continue,No,response-3,yes
7,1664272080254,27/09/2022 09:48:00,1664272080015,3,27/09/2022 12:48:00,95307,26,questionnaire-44j4,,24265900,5fc3f435ef90dd45950cde15,7157952,,complete,,6332c3e6c6059abc9add367c,computer,Desktop or Laptop,Windows 10,Firefox 102.0,1920x1080,1920x927,,final questionnaire,1,continue,continue,No,response-3-quantised,1
8,1664272080254,27/09/2022 09:48:00,1664272080015,3,27/09/2022 12:48:00,95307,26,questionnaire-44j4,,24265900,5fc3f435ef90dd45950cde15,7157952,,complete,,6332c3e6c6059abc9add367c,computer,Desktop or Laptop,Windows 10,Firefox 102.0,1920x1080,1920x927,,final questionnaire,1,continue,continue,No,END QUESTIONNAIRE,19146
1,1664272053517,27/09/2022 09:47:33,1664272054702,1,27/09/2022 10:47:34,95307,26,questionnaire-44j4,,24265896,59317c2cf1b3f00001963e1a,7157906,,complete,,6332c3db3aedd04882bc0714,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x625,,final questionnaire,1,continue,continue,No,BEGIN QUESTIONNAIRE,
2,1664272069243,27/09/2022 09:47:49,1664272070414,1,27/09/2022 10:47:50,95307,26,questionnaire-44j4,,24265896,59317c2cf1b3f00001963e1a,7157906,,complete,,6332c3db3aedd04882bc0714,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x625,,final questionnaire,1,continue,continue,No,response-1,shoe
3,1664272069327,27/09/2022 09:47:49,1664272070420,1,27/09/2022 10:47:50,95307,26,questionnaire-44j4,,24265896,59317c2cf1b3f00001963e1a,7157906,,complete,,6332c3db3aedd04882bc0714,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x625,,final questionnaire,1,continue,continue,No,response-1-quantised,2
4,1664272069327,27/09/2022 09:47:49,1664272070423,1,27/09/2022 10:47:50,95307,26,questionnaire-44j4,,24265896,59317c2cf1b3f00001963e1a,7157906,,complete,,6332c3db3aedd04882bc0714,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x625,,final questionnaire,1,continue,continue,No,response-2,Watch
5,1664272069327,27/09/2022 09:47:49,1664272070424,1,27/09/2022 10:47:50,95307,26,questionnaire-44j4,,24265896,59317c2cf1b3f00001963e1a,7157906,,complete,,6332c3db3aedd04882bc0714,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x625,,final questionnaire,1,continue,continue,No,response-2-quantised,1
6,1664272069327,27/09/2022 09:47:49,1664272070425,1,27/09/2022 10:47:50,95307,26,questionnaire-44j4,,24265896,59317c2cf1b3f00001963e1a,7157906,,complete,,6332c3db3aedd04882bc0714,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x625,,final questionnaire,1,continue,continue,No,response-3,yes
7,1664272069327,27/09/2022 09:47:49,1664272070426,1,27/09/2022 10:47:50,95307,26,questionnaire-44j4,,24265896,59317c2cf1b3f00001963e1a,7157906,,complete,,6332c3db3aedd04882bc0714,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x625,,final questionnaire,1,continue,continue,No,response-3-quantised,1
8,1664272069327,27/09/2022 09:47:49,1664272070427,1,27/09/2022 10:47:50,95307,26,questionnaire-44j4,,24265896,59317c2cf1b3f00001963e1a,7157906,,complete,,6332c3db3aedd04882bc0714,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x625,,final questionnaire,1,continue,continue,No,END QUESTIONNAIRE,15726
1,1664272048405,27/09/2022 09:47:28,1664272049336,2,27/09/2022 11:47:29,95307,26,questionnaire-44j4,,24265891,5f439781d850b5045ffb4af2,7157917,,complete,,6332c3e5bd41f553f5b9a239,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1600x900,1600x757,,final questionnaire,1,continue,continue,No,BEGIN QUESTIONNAIRE,
2,1664272064031,27/09/2022 09:47:44,1664272064985,2,27/09/2022 11:47:44,95307,26,questionnaire-44j4,,24265891,5f439781d850b5045ffb4af2,7157917,,complete,,6332c3e5bd41f553f5b9a239,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1600x900,1600x757,,final questionnaire,1,continue,continue,No,response-1,shoe
3,1664272064200,27/09/2022 09:47:44,1664272064986,2,27/09/2022 11:47:44,95307,26,questionnaire-44j4,,24265891,5f439781d850b5045ffb4af2,7157917,,complete,,6332c3e5bd41f553f5b9a239,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1600x900,1600x757,,final questionnaire,1,continue,continue,No,response-1-quantised,2
4,1664272064200,27/09/2022 09:47:44,1664272064986,2,27/09/2022 11:47:44,95307,26,questionnaire-44j4,,24265891,5f439781d850b5045ffb4af2,7157917,,complete,,6332c3e5bd41f553f5b9a239,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1600x900,1600x757,,final questionnaire,1,continue,continue,No,response-2,Watch
5,1664272064200,27/09/2022 09:47:44,1664272064987,2,27/09/2022 11:47:44,95307,26,questionnaire-44j4,,24265891,5f439781d850b5045ffb4af2,7157917,,complete,,6332c3e5bd41f553f5b9a239,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1600x900,1600x757,,final questionnaire,1,continue,continue,No,response-2-quantised,1
6,1664272064200,27/09/2022 09:47:44,1664272064987,2,27/09/2022 11:47:44,95307,26,questionnaire-44j4,,24265891,5f439781d850b5045ffb4af2,7157917,,complete,,6332c3e5bd41f553f5b9a239,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1600x900,1600x757,,final questionnaire,1,continue,continue,No,response-3,no
7,1664272064200,27/09/2022 09:47:44,1664272064987,2,27/09/2022 11:47:44,95307,26,questionnaire-44j4,,24265891,5f439781d850b5045ffb4af2,7157917,,complete,,6332c3e5bd41f553f5b9a239,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1600x900,1600x757,,final questionnaire,1,continue,continue,No,response-3-quantised,2
8,1664272064200,27/09/2022 09:47:44,1664272064987,2,27/09/2022 11:47:44,95307,26,questionnaire-44j4,,24265891,5f439781d850b5045ffb4af2,7157917,,complete,,6332c3e5bd41f553f5b9a239,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1600x900,1600x757,,final questionnaire,1,continue,continue,No,END QUESTIONNAIRE,15651
1,1664272047588,27/09/2022 09:47:27,1664272047465,2,27/09/2022 11:47:27,95307,26,questionnaire-44j4,,24265890,5f3d61026e288b0e5151cdb0,7157953,,complete,,6332c3fce6af11c02f240174,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x609,,final questionnaire,1,continue,continue,No,BEGIN QUESTIONNAIRE,
2,1664272066945,27/09/2022 09:47:46,1664272066905,2,27/09/2022 11:47:46,95307,26,questionnaire-44j4,,24265890,5f3d61026e288b0e5151cdb0,7157953,,complete,,6332c3fce6af11c02f240174,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x609,,final questionnaire,1,continue,continue,No,response-1,shoe
3,1664272067081,27/09/2022 09:47:47,1664272066906,2,27/09/2022 11:47:46,95307,26,questionnaire-44j4,,24265890,5f3d61026e288b0e5151cdb0,7157953,,complete,,6332c3fce6af11c02f240174,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x609,,final questionnaire,1,continue,continue,No,response-1-quantised,2
4,1664272067081,27/09/2022 09:47:47,1664272066906,2,27/09/2022 11:47:46,95307,26,questionnaire-44j4,,24265890,5f3d61026e288b0e5151cdb0,7157953,,complete,,6332c3fce6af11c02f240174,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x609,,final questionnaire,1,continue,continue,No,response-2,Watch
5,1664272067081,27/09/2022 09:47:47,1664272066906,2,27/09/2022 11:47:46,95307,26,questionnaire-44j4,,24265890,5f3d61026e288b0e5151cdb0,7157953,,complete,,6332c3fce6af11c02f240174,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x609,,final questionnaire,1,continue,continue,No,response-2-quantised,1
6,1664272067081,27/09/2022 09:47:47,1664272066906,2,27/09/2022 11:47:46,95307,26,questionnaire-44j4,,24265890,5f3d61026e288b0e5151cdb0,7157953,,complete,,6332c3fce6af11c02f240174,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x609,,final questionnaire,1,continue,continue,No,response-3,yes
7,1664272067081,27/09/2022 09:47:47,1664272066906,2,27/09/2022 11:47:46,95307,26,questionnaire-44j4,,24265890,5f3d61026e288b0e5151cdb0,7157953,,complete,,6332c3fce6af11c02f240174,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x609,,final questionnaire,1,continue,continue,No,response-3-quantised,1
8,1664272067081,27/09/2022 09:47:47,1664272066906,2,27/09/2022 11:47:46,95307,26,questionnaire-44j4,,24265890,5f3d61026e288b0e5151cdb0,7157953,,complete,,6332c3fce6af11c02f240174,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x609,,final questionnaire,1,continue,continue,No,END QUESTIONNAIRE,19441
1,1664272046803,27/09/2022 09:47:26,1664272047651,2,27/09/2022 11:47:27,95307,26,questionnaire-44j4,,24265888,60fddc6264101e027a217450,7157941,,complete,,6332c3eca3e4a53642ea9f1d,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x617,,final questionnaire,1,continue,continue,No,BEGIN QUESTIONNAIRE,
2,1664272063410,27/09/2022 09:47:43,1664272063534,2,27/09/2022 11:47:43,95307,26,questionnaire-44j4,,24265888,60fddc6264101e027a217450,7157941,,complete,,6332c3eca3e4a53642ea9f1d,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x617,,final questionnaire,1,continue,continue,No,response-1,shoe
